id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
5482,1450,8/30/2013 12:06,Temporary Transbay Terminal (Howard at Beale),55,8/30/2013 12:31,Temporary Transbay Terminal (Howard at Beale),55,397,Customer,94118
5243,1452,8/30/2013 10:05,Powell Street BART,39,8/30/2013 10:30,Embarcadero at Sansome,60,611,Customer,
5721,1452,8/30/2013 13:54,Commercial at Montgomery,45,8/30/2013 14:19,Howard at 2nd,63,386,Customer,94133
6156,1462,8/30/2013 16:44,Embarcadero at Sansome,60,8/30/2013 17:08,Clay at Battery,41,542,Customer,85224
6440,1462,8/30/2013 21:20,Japantown,9,8/30/2013 21:44,San Pedro Square,6,644,Subscriber,95112
6154,1473,8/30/2013 16:44,Embarcadero at Sansome,60,8/30/2013 17:08,Clay at Battery,41,337,Customer,85224
6288,1487,8/30/2013 18:10,Grant Avenue at Columbus Avenue,73,8/30/2013 18:35,Market at 4th,76,585,Customer,94133
6113,1526,8/30/2013 16:28,Embarcadero at Sansome,60,8/30/2013 16:54,San Francisco Caltrain (Townsend at 4th),70,477,Subscriber,94301
6366,1528,8/30/2013 19:13,Market at Sansome,77,8/30/2013 19:39,Market at Sansome,77,488,Customer,94510
5579,1543,8/30/2013 12:51,Harry Bridges Plaza (Ferry Building),50,8/30/2013 13:16,Embarcadero at Sansome,60,270,Customer,22201
6318,1562,8/30/2013 18:32,Embarcadero at Bryant,54,8/30/2013 18:58,Embarcadero at Sansome,60,281,Customer,94107
5242,1585,8/30/2013 10:05,Powell Street BART,39,8/30/2013 10:31,Embarcadero at Sansome,60,570,Customer,
6121,1588,8/30/2013 16:34,Commercial at Montgomery,45,8/30/2013 17:01,Golden Gate at Polk,59,615,Subscriber,94108
6130,1595,8/30/2013 16:37,San Francisco Caltrain 2 (330 Townsend),69,8/30/2013 17:03,5th at Howard,57,565,Subscriber,94107
5474,1596,8/30/2013 12:04,Temporary Transbay Terminal (Howard at Beale),55,8/30/2013 12:31,Temporary Transbay Terminal (Howard at Beale),55,624,Customer,94105
6459,1604,8/30/2013 22:40,California Ave Caltrain Station,36,8/30/2013 23:07,California Ave Caltrain Station,36,94,Customer,94306
5843,1613,8/30/2013 14:52,Embarcadero at Sansome,60,8/30/2013 15:18,Embarcadero at Vallejo,48,624,Customer,94611
6129,1619,8/30/2013 16:36,San Francisco Caltrain 2 (330 Townsend),69,8/30/2013 17:03,5th at Howard,57,342,Subscriber,94107
5983,1628,8/30/2013 15:31,5th at Howard,57,8/30/2013 15:58,5th at Howard,57,268,Customer,94102
5989,1628,8/30/2013 15:37,Davis at Jackson,42,8/30/2013 16:04,Embarcadero at Vallejo,48,522,Customer,97217
5984,1632,8/30/2013 15:31,5th at Howard,57,8/30/2013 15:59,5th at Howard,57,503,Customer,94117
5246,1633,8/30/2013 10:14,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 10:41,South Van Ness at Market,66,562,Subscriber,94301
5514,1641,8/30/2013 12:18,Market at 10th,67,8/30/2013 12:45,Davis at Jackson,42,571,Customer,
5571,1647,8/30/2013 12:49,Harry Bridges Plaza (Ferry Building),50,8/30/2013 13:16,Embarcadero at Sansome,60,384,Customer,85327
6070,1659,8/30/2013 16:16,Harry Bridges Plaza (Ferry Building),50,8/30/2013 16:44,San Francisco Caltrain 2 (330 Townsend),69,270,Customer,85327
5245,1671,8/30/2013 10:14,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 10:42,South Van Ness at Market,66,384,Customer,94301
5515,1683,8/30/2013 12:18,Market at 10th,67,8/30/2013 12:46,Davis at Jackson,42,507,Customer,
6069,1689,8/30/2013 16:16,Harry Bridges Plaza (Ferry Building),50,8/30/2013 16:44,San Francisco Caltrain 2 (330 Townsend),69,636,Customer,22201
6214,1721,8/30/2013 17:20,Steuart at Market,74,8/30/2013 17:49,Clay at Battery,41,550,Customer,94108
5494,1738,8/30/2013 12:13,Golden Gate at Polk,59,8/30/2013 12:42,2nd at Folsom,62,324,Subscriber,94109
6404,1744,8/30/2013 19:49,Park at Olive,38,8/30/2013 20:18,Park at Olive,38,161,Customer,47408
5500,1751,8/30/2013 12:14,2nd at Townsend,61,8/30/2013 12:44,Embarcadero at Vallejo,48,356,Customer,85224
5192,1752,8/30/2013 9:01,Post at Kearney,47,8/30/2013 9:31,Market at 4th,76,578,Customer,93619
6213,1753,8/30/2013 17:20,Steuart at Market,74,8/30/2013 17:49,Clay at Battery,41,525,Customer,94108
5793,1780,8/30/2013 14:20,Golden Gate at Polk,59,8/30/2013 14:50,Market at 4th,76,508,Subscriber,94061
5469,1798,8/30/2013 12:01,Temporary Transbay Terminal (Howard at Beale),55,8/30/2013 12:31,Temporary Transbay Terminal (Howard at Beale),55,376,Customer,94105
5561,1806,8/30/2013 12:47,Market at 4th,76,8/30/2013 13:17,2nd at South Park,64,433,Customer,94110
6035,1812,8/30/2013 16:06,Embarcadero at Folsom,51,8/30/2013 16:37,South Van Ness at Market,66,379,Customer,94103
5833,1824,8/30/2013 14:42,Golden Gate at Polk,59,8/30/2013 15:12,Howard at 2nd,63,614,Customer,30318
5995,1825,8/30/2013 15:41,Harry Bridges Plaza (Ferry Building),50,8/30/2013 16:11,San Francisco Caltrain (Townsend at 4th),70,363,Customer,94114
5653,1827,8/30/2013 13:21,Harry Bridges Plaza (Ferry Building),50,8/30/2013 13:52,Embarcadero at Sansome,60,390,Customer,94014
6116,1845,8/30/2013 16:31,Harry Bridges Plaza (Ferry Building),50,8/30/2013 17:02,Embarcadero at Sansome,60,411,Customer,
6075,1870,8/30/2013 16:20,Embarcadero at Vallejo,48,8/30/2013 16:51,Townsend at 7th,65,331,Customer,94110
5306,1881,8/30/2013 10:42,Steuart at Market,74,8/30/2013 11:14,Embarcadero at Sansome,60,471,Customer,45322
5244,1978,8/30/2013 10:07,5th at Howard,57,8/30/2013 10:40,Steuart at Market,74,471,Customer,45322
5648,1978,8/30/2013 13:19,Harry Bridges Plaza (Ferry Building),50,8/30/2013 13:52,Embarcadero at Sansome,60,400,Customer,95367
5457,2030,8/30/2013 11:57,Temporary Transbay Terminal (Howard at Beale),55,8/30/2013 12:31,Temporary Transbay Terminal (Howard at Beale),55,352,Customer,94110
5748,2048,8/30/2013 14:07,5th at Howard,57,8/30/2013 14:41,Howard at 2nd,63,365,Subscriber,94115
5109,2137,8/30/2013 0:19,Post at Kearney,47,8/30/2013 0:54,Market at 10th,67,408,Customer,94103
6350,2207,8/30/2013 18:53,Market at 4th,76,8/30/2013 19:30,San Francisco City Hall,58,538,Subscriber,94102
5111,2224,8/30/2013 1:15,Adobe on Almaden,5,8/30/2013 1:52,St James Park,13,652,Customer,95112
5123,2481,8/30/2013 6:44,Market at Sansome,77,8/30/2013 7:25,Market at Sansome,77,567,Customer,
6298,2496,8/30/2013 18:17,Embarcadero at Vallejo,48,8/30/2013 18:58,Market at 4th,76,321,Customer,10025
6297,2527,8/30/2013 18:16,Embarcadero at Vallejo,48,8/30/2013 18:59,Market at 4th,76,587,Customer,10025
5938,2650,8/30/2013 15:20,San Mateo County Center,23,8/30/2013 16:04,San Mateo County Center,23,222,Subscriber,94117
6341,2688,8/30/2013 18:49,University and Emerson,35,8/30/2013 19:34,University and Emerson,35,108,Customer,94301
5205,2727,8/30/2013 9:20,Davis at Jackson,42,8/30/2013 10:06,Davis at Jackson,42,413,Customer,94111
6340,2746,8/30/2013 18:48,University and Emerson,35,8/30/2013 19:34,University and Emerson,35,9,Customer,94301
5204,2751,8/30/2013 9:20,Davis at Jackson,42,8/30/2013 10:06,Davis at Jackson,42,618,Customer,94111
5908,2862,8/30/2013 15:13,Embarcadero at Sansome,60,8/30/2013 16:01,Market at 10th,67,574,Customer,94117
6323,2868,8/30/2013 18:36,MLK Library,11,8/30/2013 19:24,Japantown,9,52,Customer,95112
5582,2911,8/30/2013 12:53,Civic Center BART (7th at Market),72,8/30/2013 13:41,Embarcadero at Sansome,60,337,Customer,94619
6319,2929,8/30/2013 18:33,MLK Library,11,8/30/2013 19:22,Japantown,9,44,Customer,95112
6480,3278,8/30/2013 23:57,Market at 4th,76,8/31/2013 0:52,Spear at Folsom,49,615,Customer,95070
5913,3314,8/30/2013 15:14,Steuart at Market,74,8/30/2013 16:10,2nd at Townsend,61,576,Subscriber,94107
5912,3328,8/30/2013 15:14,Steuart at Market,74,8/30/2013 16:10,2nd at Townsend,61,312,Subscriber,94107
5523,3494,8/30/2013 12:21,Townsend at 7th,65,8/30/2013 13:20,Townsend at 7th,65,369,Customer,
6141,3504,8/30/2013 16:40,Beale at Market,56,8/30/2013 17:39,Embarcadero at Sansome,60,506,Customer,94102
6271,3644,8/30/2013 17:57,Market at Sansome,77,8/30/2013 18:58,Harry Bridges Plaza (Ferry Building),50,523,Customer,94510
5698,3684,8/30/2013 13:39,Powell Street BART,39,8/30/2013 14:40,Market at 4th,76,592,Customer,
6161,4375,8/30/2013 16:45,Civic Center BART (7th at Market),72,8/30/2013 17:58,Steuart at Market,74,325,Customer,
6293,4436,8/30/2013 18:15,Embarcadero at Bryant,54,8/30/2013 19:29,San Mateo County Center,23,579,Subscriber,94404
6360,4446,8/30/2013 19:05,Howard at 2nd,63,8/30/2013 20:19,Grant Avenue at Columbus Avenue,73,332,Customer,94133
6411,4446,8/30/2013 20:03,Harry Bridges Plaza (Ferry Building),50,8/30/2013 21:17,Harry Bridges Plaza (Ferry Building),50,350,Customer,78230
6410,4451,8/30/2013 20:03,Harry Bridges Plaza (Ferry Building),50,8/30/2013 21:17,Harry Bridges Plaza (Ferry Building),50,523,Customer,78230
6093,4528,8/30/2013 16:23,Beale at Market,56,8/30/2013 17:38,Embarcadero at Sansome,60,440,Customer,94102
5165,4542,8/30/2013 8:25,Market at 4th,76,8/30/2013 9:41,Embarcadero at Sansome,60,372,Customer,10022
5375,4856,8/30/2013 11:07,Mountain View Caltrain Station,28,8/30/2013 12:28,Mountain View Caltrain Station,28,165,Customer,94043
5373,4908,8/30/2013 11:07,Mountain View Caltrain Station,28,8/30/2013 12:28,Mountain View Caltrain Station,28,153,Customer,94043
6414,5218,8/30/2013 20:15,Paseo de San Antonio,7,8/30/2013 21:42,St James Park,13,648,Customer,95126
6413,5334,8/30/2013 20:13,Paseo de San Antonio,7,8/30/2013 21:42,St James Park,13,88,Customer,95111
5260,5536,8/30/2013 10:28,Powell at Post (Union Square),71,8/30/2013 12:00,Embarcadero at Vallejo,48,284,Customer,33154
5259,5574,8/30/2013 10:27,Powell at Post (Union Square),71,8/30/2013 12:00,Embarcadero at Vallejo,48,458,Customer,33154
5379,5719,8/30/2013 11:15,Santa Clara at Almaden,4,8/30/2013 12:51,Santa Clara at Almaden,4,664,Subscriber,94158
6312,5900,8/30/2013 18:25,San Antonio Caltrain Station,29,8/30/2013 20:03,San Antonio Caltrain Station,29,125,Customer,90042
6311,5929,8/30/2013 18:25,San Antonio Caltrain Station,29,8/30/2013 20:04,San Antonio Caltrain Station,29,152,Customer,90042
5706,6553,8/30/2013 13:47,Clay at Battery,41,8/30/2013 15:36,Powell at Post (Union Square),71,351,Customer,80209
6396,6731,8/30/2013 19:34,Beale at Market,56,8/30/2013 21:26,Mechanics Plaza (Market at Battery),75,445,Customer,94110
5731,6748,8/30/2013 13:56,University and Emerson,35,8/30/2013 15:49,University and Emerson,35,162,Customer,94402
5727,6797,8/30/2013 13:55,University and Emerson,35,8/30/2013 15:48,University and Emerson,35,161,Customer,94402
6390,7003,8/30/2013 19:30,Powell at Post (Union Square),71,8/30/2013 21:27,Powell at Post (Union Square),71,623,Customer,75201
6389,7044,8/30/2013 19:30,Powell at Post (Union Square),71,8/30/2013 21:27,Powell at Post (Union Square),71,409,Customer,75201
6387,7268,8/30/2013 19:26,Powell at Post (Union Square),71,8/30/2013 21:28,Powell at Post (Union Square),71,351,Customer,75231
6383,7453,8/30/2013 19:23,Powell at Post (Union Square),71,8/30/2013 21:27,Powell at Post (Union Square),71,627,Customer,75201
6388,7454,8/30/2013 19:27,Powell at Post (Union Square),71,8/30/2013 21:31,Powell at Post (Union Square),71,490,Customer,75231
5614,7570,8/30/2013 13:11,Embarcadero at Sansome,60,8/30/2013 15:17,Embarcadero at Vallejo,48,343,Customer,25822
5609,7603,8/30/2013 13:10,Embarcadero at Sansome,60,8/30/2013 15:17,Embarcadero at Vallejo,48,464,Customer,25822
5203,7713,8/30/2013 9:19,South Van Ness at Market,66,8/30/2013 11:27,Embarcadero at Sansome,60,343,Customer,94141
6180,7833,8/30/2013 17:00,Beale at Market,56,8/30/2013 19:11,Market at 4th,76,326,Customer,
6227,7890,8/30/2013 17:23,Mechanics Plaza (Market at Battery),75,8/30/2013 19:34,Post at Kearney,47,516,Customer,
6085,7931,8/30/2013 16:21,5th at Howard,57,8/30/2013 18:34,Powell Street BART,39,503,Customer,90046
5472,8134,8/30/2013 12:03,Beale at Market,56,8/30/2013 14:19,Market at Sansome,77,447,Customer,34110
6082,8181,8/30/2013 16:21,5th at Howard,57,8/30/2013 18:37,5th at Howard,57,268,Customer,90046
5464,8315,8/30/2013 12:00,Beale at Market,56,8/30/2013 14:18,Market at Sansome,77,513,Customer,34110
5992,8522,8/30/2013 15:38,San Jose Civic Center,3,8/30/2013 18:00,San Jose Civic Center,3,674,Customer,33017
6333,9268,8/30/2013 18:43,Commercial at Montgomery,45,8/30/2013 21:17,Harry Bridges Plaza (Ferry Building),50,467,Subscriber,94102
5131,10040,8/30/2013 7:19,Davis at Jackson,42,8/30/2013 10:06,Davis at Jackson,42,425,Customer,92178
5539,10805,8/30/2013 12:32,Post at Kearney,47,8/30/2013 15:32,Grant Avenue at Columbus Avenue,73,484,Customer,94133
6032,10963,8/30/2013 16:05,Embarcadero at Vallejo,48,8/30/2013 19:08,Harry Bridges Plaza (Ferry Building),50,458,Customer,94538
6409,12408,8/30/2013 19:54,San Pedro Square,6,8/30/2013 23:21,Japantown,9,638,Customer,95112
6408,12459,8/30/2013 19:53,San Pedro Square,6,8/30/2013 23:21,Japantown,9,640,Customer,93726
5697,12562,8/30/2013 13:38,Harry Bridges Plaza (Ferry Building),50,8/30/2013 17:08,Powell at Post (Union Square),71,627,Customer,1945
5683,12875,8/30/2013 13:33,Harry Bridges Plaza (Ferry Building),50,8/30/2013 17:07,Powell at Post (Union Square),71,552,Customer,1945
5218,13809,8/30/2013 9:50,Market at Sansome,77,8/30/2013 13:40,Harry Bridges Plaza (Ferry Building),50,608,Customer,75225
5716,14545,8/30/2013 13:53,Mechanics Plaza (Market at Battery),75,8/30/2013 17:56,Embarcadero at Sansome,60,439,Customer,94123
5717,14568,8/30/2013 13:54,Mechanics Plaza (Market at Battery),75,8/30/2013 17:57,Embarcadero at Sansome,60,416,Customer,94123
5241,15160,8/30/2013 10:02,University and Emerson,35,8/30/2013 14:15,University and Emerson,35,95,Customer,
5537,16570,8/30/2013 12:29,Temporary Transbay Terminal (Howard at Beale),55,8/30/2013 17:05,Embarcadero at Vallejo,48,587,Customer,
5253,16713,8/30/2013 10:24,Redwood City Caltrain Station,22,8/30/2013 15:03,Palo Alto Caltrain Station,34,257,Customer,94303
5531,16744,8/30/2013 12:26,Temporary Transbay Terminal (Howard at Beale),55,8/30/2013 17:05,Embarcadero at Vallejo,48,353,Customer,
6131,16933,8/30/2013 16:37,Davis at Jackson,42,8/30/2013 21:19,Davis at Jackson,42,412,Customer,90032
6098,17593,8/30/2013 16:25,Davis at Jackson,42,8/30/2013 21:18,Davis at Jackson,42,608,Customer,94560
6091,17774,8/30/2013 16:23,Davis at Jackson,42,8/30/2013 21:19,Davis at Jackson,42,594,Customer,94560
5115,18198,8/30/2013 3:00,Golden Gate at Polk,59,8/30/2013 8:03,Golden Gate at Polk,59,388,Customer,94102
5114,18206,8/30/2013 2:59,Golden Gate at Polk,59,8/30/2013 8:03,Golden Gate at Polk,59,572,Customer,94102
5250,18219,8/30/2013 10:17,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 15:20,Embarcadero at Folsom,51,613,Customer,53714
5249,18241,8/30/2013 10:16,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 15:20,Embarcadero at Folsom,51,580,Customer,53714
5508,20920,8/30/2013 12:17,Harry Bridges Plaza (Ferry Building),50,8/30/2013 18:06,Embarcadero at Sansome,60,385,Customer,
5506,20931,8/30/2013 12:17,Harry Bridges Plaza (Ferry Building),50,8/30/2013 18:06,Embarcadero at Sansome,60,559,Customer,
5167,23182,8/30/2013 8:26,Powell at Post (Union Square),71,8/30/2013 14:53,Powell at Post (Union Square),71,320,Customer,4517
5166,23212,8/30/2013 8:26,Powell at Post (Union Square),71,8/30/2013 14:53,Powell at Post (Union Square),71,391,Customer,4517
5640,23319,8/30/2013 13:17,Embarcadero at Sansome,60,8/30/2013 19:46,Mechanics Plaza (Market at Battery),75,428,Customer,29200
5638,23360,8/30/2013 13:17,Embarcadero at Sansome,60,8/30/2013 19:46,Mechanics Plaza (Market at Battery),75,387,Customer,29200
6003,23694,8/30/2013 15:45,Powell Street BART,39,8/30/2013 22:20,Mechanics Plaza (Market at Battery),75,541,Customer,95618
5380,25335,8/30/2013 11:15,Embarcadero at Sansome,60,8/30/2013 18:18,Grant Avenue at Columbus Avenue,73,471,Customer,45322
5222,27103,8/30/2013 9:55,2nd at Folsom,62,8/30/2013 17:27,Townsend at 7th,65,396,Customer,94080
5120,33088,8/30/2013 6:37,Steuart at Market,74,8/30/2013 15:49,Steuart at Market,74,277,Customer,94510
5113,34449,8/30/2013 2:16,Japantown,9,8/30/2013 11:50,Japantown,9,52,Customer,95148
5182,36255,8/30/2013 8:42,Harry Bridges Plaza (Ferry Building),50,8/30/2013 18:47,Harry Bridges Plaza (Ferry Building),50,350,Customer,94707
6412,70731,8/30/2013 20:04,Golden Gate at Polk,59,8/31/2013 15:43,Powell at Post (Union Square),71,381,Customer,94028
6178,70982,8/30/2013 16:59,Temporary Transbay Terminal (Howard at Beale),55,8/31/2013 12:42,2nd at South Park,64,348,Customer,94107
6462,77919,8/30/2013 22:59,Market at Sansome,77,8/31/2013 20:38,Embarcadero at Bryant,54,488,Customer,94118
5493,83224,8/30/2013 12:13,Harry Bridges Plaza (Ferry Building),50,8/31/2013 11:20,Market at 10th,67,536,Customer,
6282,241334,8/30/2013 18:07,Powell Street BART,39,9/2/2013 13:10,Powell Street BART,39,410,Customer,92808
7416,62,8/31/2013 20:52,Embarcadero at Sansome,60,8/31/2013 20:53,Embarcadero at Sansome,60,511,Customer,
7250,68,8/31/2013 16:53,University and Emerson,35,8/31/2013 16:54,University and Emerson,35,100,Subscriber,97214
7403,69,8/31/2013 19:58,Embarcadero at Sansome,60,8/31/2013 19:59,Embarcadero at Sansome,60,332,Customer,94105
7226,79,8/31/2013 16:39,Harry Bridges Plaza (Ferry Building),50,8/31/2013 16:40,Harry Bridges Plaza (Ferry Building),50,417,Subscriber,94041
7375,101,8/31/2013 18:47,Embarcadero at Sansome,60,8/31/2013 18:48,Embarcadero at Sansome,60,332,Customer,94102
7441,103,8/31/2013 23:46,Spear at Folsom,49,8/31/2013 23:48,Embarcadero at Folsom,51,269,Subscriber,94105
7415,104,8/31/2013 20:48,San Francisco City Hall,58,8/31/2013 20:50,San Francisco City Hall,58,538,Subscriber,94102
7317,111,8/31/2013 17:42,Commercial at Montgomery,45,8/31/2013 17:43,Commercial at Montgomery,45,351,Customer,63130
6717,120,8/31/2013 11:53,Harry Bridges Plaza (Ferry Building),50,8/31/2013 11:55,Harry Bridges Plaza (Ferry Building),50,425,Subscriber,94109
7343,126,8/31/2013 18:11,2nd at Townsend,61,8/31/2013 18:13,2nd at Townsend,61,352,Subscriber,94107
6662,127,8/31/2013 11:25,South Van Ness at Market,66,8/31/2013 11:27,Market at 10th,67,584,Subscriber,94103
6832,128,8/31/2013 13:03,MLK Library,11,8/31/2013 13:05,SJSU 4th at San Carlos,12,64,Subscriber,95112
7362,159,8/31/2013 18:31,Embarcadero at Sansome,60,8/31/2013 18:33,Embarcadero at Sansome,60,332,Customer,
6768,173,8/31/2013 12:20,San Jose City Hall,10,8/31/2013 12:23,SJSU 4th at San Carlos,12,673,Subscriber,95112
7277,177,8/31/2013 17:10,Franklin at Maple,21,8/31/2013 17:13,Broadway at Main,25,239,Subscriber,94063
6776,186,8/31/2013 12:24,SJSU 4th at San Carlos,12,8/31/2013 12:27,MLK Library,11,64,Subscriber,95112
7282,188,8/31/2013 17:12,Embarcadero at Vallejo,48,8/31/2013 17:15,Harry Bridges Plaza (Ferry Building),50,472,Customer,87031
6945,199,8/31/2013 13:54,MLK Library,11,8/31/2013 13:57,St James Park,13,38,Subscriber,95112
6993,208,8/31/2013 14:17,San Francisco Caltrain 2 (330 Townsend),69,8/31/2013 14:20,2nd at Townsend,61,374,Subscriber,94107
6488,209,8/31/2013 1:01,Civic Center BART (7th at Market),72,8/31/2013 1:04,Powell Street BART,39,586,Customer,94606
6489,210,8/31/2013 1:01,Civic Center BART (7th at Market),72,8/31/2013 1:04,Powell Street BART,39,560,Customer,94607
6668,218,8/31/2013 11:28,Market at 10th,67,8/31/2013 11:32,San Francisco City Hall,58,584,Subscriber,94103
6749,218,8/31/2013 12:06,Powell Street BART,39,8/31/2013 12:10,Civic Center BART (7th at Market),72,289,Subscriber,94110
7273,219,8/31/2013 17:06,Civic Center BART (7th at Market),72,8/31/2013 17:10,Market at 10th,67,521,Subscriber,94133
6483,221,8/31/2013 0:23,Broadway at Main,25,8/31/2013 0:27,Franklin at Maple,21,207,Subscriber,94063
7299,221,8/31/2013 17:27,Townsend at 7th,65,8/31/2013 17:31,San Francisco Caltrain 2 (330 Townsend),69,520,Customer,94119
7171,228,8/31/2013 16:03,2nd at Townsend,61,8/31/2013 16:06,San Francisco Caltrain (Townsend at 4th),70,374,Subscriber,94107
7001,246,8/31/2013 14:19,San Francisco City Hall,58,8/31/2013 14:23,San Francisco City Hall,58,519,Subscriber,94114
6493,250,8/31/2013 2:09,Powell Street BART,39,8/31/2013 2:13,Market at 4th,76,524,Customer,92612
7047,259,8/31/2013 14:46,Paseo de San Antonio,7,8/31/2013 14:51,Paseo de San Antonio,7,646,Subscriber,95112
7426,260,8/31/2013 21:24,Market at 4th,76,8/31/2013 21:29,Civic Center BART (7th at Market),72,560,Customer,94102
